Facility ID,Facility Name,City/Town,State,Number of Completed Surveys,Survey Response Rate Percent,Year,Nurse Communication,Doctor Communication,Staff Responsiveness,Medicine Communication,Discharge Information,Care Transition,Cleanliness,Quietness,Rating Score,Recommendation,State Name,Region,Division
390013,EVANGELICAL COMMUNITY HOSPITAL,LEWISBURG,PA,475,35,2023,94,93,90,77,86,82,93,86,93,94,Pennsylvania,Northeast,Middle Atlantic
390016,UPMC JAMESON,NEW CASTLE,PA,398,27,2023,91,90,81,72,87,78,83,78,86,82,Pennsylvania,Northeast,Middle Atlantic
39001F,JAMES E. VAN ZANDT VA MEDICAL CENTER (ALTOONA),ALTOONA,PA,192,47,2023,96,92,93,86,88,85,91,89,94,94,Pennsylvania,Northeast,Middle Atlantic
390026,CHESTNUT HILL HOSPITAL,PHILADELPHIA,PA,341,17,2023,89,91,76,73,77,77,82,76,83,82,Pennsylvania,Northeast,Middle Atlantic
390027,TEMPLE UNIVERSITY HOSPITAL,PHILADELPHIA,PA,763,11,2023,88,90,75,74,84,78,84,75,85,80,Pennsylvania,Northeast,Middle Atlantic
390028,UPMC MERCY,PITTSBURGH,PA,869,24,2023,90,88,79,74,87,80,82,77,86,85,Pennsylvania,Northeast,Middle Atlantic
390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,POTTSVILLE,PA,469,25,2023,90,89,81,72,83,78,89,78,83,80,Pennsylvania,Northeast,Middle Atlantic
390032,ALLEGHENY VALLEY HOSPITAL,NATRONA,PA,417,26,2023,92,93,86,77,88,81,85,77,88,85,Pennsylvania,Northeast,Middle Atlantic
390035,ST LUKES QUAKERTOWN HOSPITAL,QUAKERTOWN,PA,786,27,2023,93,92,83,76,87,82,89,82,91,91,Pennsylvania,Northeast,Middle Atlantic
390036,HERITAGE VALLEY BEAVER,BEAVER,PA,314,28,2023,92,92,83,77,90,81,90,79,85,82,Pennsylvania,Northeast,Middle Atlantic
390037,HERITAGE VALLEY SEWICKLEY,SEWICKLEY,PA,317,26,2023,90,90,83,76,89,81,86,81,86,85,Pennsylvania,Northeast,Middle Atlantic
390039,UPMC SOMERSET,SOMERSET,PA,451,36,2023,94,92,87,77,90,81,92,80,89,87,Pennsylvania,Northeast,Middle Atlantic
390041,UNIONTOWN HOSPITAL,UNIONTOWN,PA,630,25,2023,88,88,78,70,81,76,77,79,80,78,Pennsylvania,Northeast,Middle Atlantic
390042,"WASHINGTON HOSPITAL, THE",WASHINGTON,PA,765,28,2023,92,90,83,75,86,81,87,80,88,86,Pennsylvania,Northeast,Middle Atlantic
390044,READING HOSPITAL,WEST READING,PA,429,23,2023,89,88,78,72,85,79,87,77,85,84,Pennsylvania,Northeast,Middle Atlantic
390045,UPMC WILLIAMSPORT,WILLIAMSPORT,PA,392,28,2023,92,91,79,74,89,79,88,77,87,86,Pennsylvania,Northeast,Middle Atlantic
390046,WELLSPAN YORK HOSPITAL,YORK,PA,527,25,2023,92,90,83,74,88,82,80,74,88,88,Pennsylvania,Northeast,Middle Atlantic
390048,GEISINGER-LEWISTOWN HOSPITAL,LEWISTOWN,PA,699,27,2023,92,91,87,77,86,80,88,75,87,84,Pennsylvania,Northeast,Middle Atlantic
390049,ST LUKE'S HOSPITAL BETHLEHEM,BETHLEHEM,PA,499,24,2023,90,90,82,72,86,80,87,78,88,88,Pennsylvania,Northeast,Middle Atlantic
390050,ALLEGHENY GENERAL HOSPITAL,PITTSBURGH,PA,398,27,2023,90,90,78,75,88,80,87,77,88,87,Pennsylvania,Northeast,Middle Atlantic
390056,PENN HIGHLANDS HUNTINGDON,HUNTINGDON,PA,325,32,2023,90,89,85,70,84,79,91,78,84,81,Pennsylvania,Northeast,Middle Atlantic
390057,GRAND VIEW HEALTH,SELLERSVILLE,PA,381,30,2023,92,90,85,75,88,81,85,80,88,89,Pennsylvania,Northeast,Middle Atlantic
390058,UPMC CARLISLE,CARLISLE,PA,447,29,2023,91,89,87,75,89,80,87,81,86,85,Pennsylvania,Northeast,Middle Atlantic
390062,CONEMAUGH NASON MEDICAL CENTER,ROARING SPRING,PA,501,37,2023,93,93,88,75,85,80,85,81,88,90,Pennsylvania,Northeast,Middle Atlantic
390063,UPMC HAMOT,ERIE,PA,1725,27,2023,90,90,85,74,87,80,83,76,88,89,Pennsylvania,Northeast,Middle Atlantic
390065,GETTYSBURG HOSPITAL,GETTYSBURG,PA,640,31,2023,93,91,86,75,89,82,87,73,88,88,Pennsylvania,Northeast,Middle Atlantic
390066,WELLSPAN GOOD SAMARITAN HOSPITAL,LEBANON,PA,535,25,2023,91,90,82,73,88,81,87,75,85,84,Pennsylvania,Northeast,Middle Atlantic
390067,UPMC PINNACLE HOSPITALS,HARRISBURG,PA,2063,28,2023,92,90,84,75,88,82,87,84,89,89,Pennsylvania,Northeast,Middle Atlantic
390068,UPMC LITITZ,LITITZ,PA,683,31,2023,92,91,86,72,89,81,86,80,90,92,Pennsylvania,Northeast,Middle Atlantic
39006F,LEBANON VA MEDICAL CENTER,LEBANON,PA,506,48,2023,95,93,91,85,91,86,90,87,92,92,Pennsylvania,Northeast,Middle Atlantic
390070,LOWER BUCKS HOSPITAL,BRISTOL,PA,435,28,2023,88,85,83,69,81,77,84,76,83,79,Pennsylvania,Northeast,Middle Atlantic
390071,UPMC LOCK HAVEN,LOCK HAVEN,PA,119,30,2023,96,94,88,83,88,81,95,83,90,87,Pennsylvania,Northeast,Middle Atlantic
390073,UPMC ALTOONA,ALTOONA,PA,1240,26,2023,88,88,78,72,88,78,85,71,81,77,Pennsylvania,Northeast,Middle Atlantic
390079,ROBERT PACKER HOSPITAL,SAYRE,PA,449,27,2023,90,89,83,72,85,79,81,76,86,85,Pennsylvania,Northeast,Middle Atlantic
390086,PENN HIGHLANDS DUBOIS,DUBOIS,PA,1418,30,2023,91,90,79,74,89,79,80,74,83,81,Pennsylvania,Northeast,Middle Atlantic
390090,WEST PENN HOSPITAL,PITTSBURGH,PA,332,19,2023,93,91,84,78,87,83,89,84,90,90,Pennsylvania,Northeast,Middle Atlantic
390091,UPMC NORTHWEST,SENECA,PA,402,28,2023,92,91,85,75,89,81,90,79,88,84,Pennsylvania,Northeast,Middle Atlantic
390093,CLARION HOSPITAL,CLARION,PA,252,34,2023,95,94,87,80,90,83,88,81,89,88,Pennsylvania,Northeast,Middle Atlantic
390096,PENN STATE HEALTH ST. JOSEPH,READING,PA,1351,25,2023,89,88,83,73,88,80,84,77,88,88,Pennsylvania,Northeast,Middle Atlantic
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,MEADOWBROOK,PA,342,18,2023,91,90,81,71,85,81,81,79,87,88,Pennsylvania,Northeast,Middle Atlantic
39009F,PHILADELPHIA VA MEDICAL CENTER,PHILADELPHIA,PA,473,25,2023,90,91,81,78,87,82,84,81,87,84,Pennsylvania,Northeast,Middle Atlantic
390100,LANCASTER GENERAL HOSPITAL,LANCASTER,PA,387,28,2023,92,91,83,75,89,82,87,82,88,89,Pennsylvania,Northeast,Middle Atlantic
390101,UPMC MEMORIAL,YORK,PA,494,25,2023,89,88,81,72,87,79,87,84,88,88,Pennsylvania,Northeast,Middle Atlantic
390102,UPMC ST MARGARET,PITTSBURGH,PA,1034,33,2023,92,92,83,79,89,82,86,79,90,90,Pennsylvania,Northeast,Middle Atlantic
390104,UPMC KANE,KANE,PA,71,36,2023,93,91,92,82,87,81,91,83,89,90,Pennsylvania,Northeast,Middle Atlantic
390107,UPMC PASSAVANT,PITTSBURGH,PA,1147,37,2023,93,91,84,76,89,82,87,81,90,90,Pennsylvania,Northeast,Middle Atlantic
390110,CONEMAUGH MEMORIAL MEDICAL CENTER,JOHNSTOWN,PA,1645,27,2023,86,87,78,70,85,76,77,69,75,71,Pennsylvania,Northeast,Middle Atlantic
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,PHILADELPHIA,PA,540,20,2023,94,93,87,80,92,84,88,83,93,94,Pennsylvania,Northeast,Middle Atlantic
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,WINDBER,PA,382,43,2023,93,91,87,75,88,81,90,81,90,91,Pennsylvania,Northeast,Middle Atlantic
390113,MEADVILLE MEDICAL CENTER,MEADVILLE,PA,455,29,2023,90,90,83,72,86,79,84,74,85,83,Pennsylvania,Northeast,Middle Atlantic
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,PITTSBURGH,PA,1192,16,2023,91,91,83,75,89,82,85,82,89,89,Pennsylvania,Northeast,Middle Atlantic
390115,JEFFERSON HEALTH- NORTHEAST,PHILADELPHIA,PA,2220,17,2023,90,89,80,73,82,78,79,76,84,82,Pennsylvania,Northeast,Middle Atlantic
390116,SUBURBAN COMMUNITY HOSPITAL,NORRISTOWN,PA,333,26,2023,88,87,81,71,83,76,83,80,83,79,Pennsylvania,Northeast,Middle Atlantic
390117,UPMC BEDFORD MEMORIAL,EVERETT,PA,310,34,2023,94,91,89,76,89,81,92,81,90,85,Pennsylvania,Northeast,Middle Atlantic
390119,MOSES TAYLOR HOSPITAL,SCRANTON,PA,451,18,2023,90,90,81,77,85,80,83,82,86,85,Pennsylvania,Northeast,Middle Atlantic
390123,POTTSTOWN HOSPITAL,POTTSTOWN,PA,551,25,2023,88,87,78,70,80,76,84,76,82,77,Pennsylvania,Northeast,Middle Atlantic
390125,WAYNE MEMORIAL HOSPITAL,HONESDALE,PA,517,28,2023,92,92,88,76,90,81,92,87,89,86,Pennsylvania,Northeast,Middle Atlantic
390127,PHOENIXVILLE HOSPITAL,PHOENIXVILLE,PA,685,27,2023,92,89,86,77,84,81,89,82,88,86,Pennsylvania,Northeast,Middle Atlantic
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,PITTSBURGH,PA,434,35,2023,92,92,85,82,86,83,86,81,89,88,Pennsylvania,Northeast,Middle Atlantic
390133,LEHIGH VALLEY HOSPITAL,ALLENTOWN,PA,1596,27,2023,91,90,83,73,85,81,81,81,87,86,Pennsylvania,Northeast,Middle Atlantic
390137,WILKES-BARRE GENERAL HOSPITAL,WILKES-BARRE,PA,1485,28,2023,87,89,76,69,84,76,79,74,79,76,Pennsylvania,Northeast,Middle Atlantic
390138,WELLSPAN WAYNESBORO HOSPITAL,WAYNESBORO,PA,313,25,2023,93,89,87,76,89,82,91,80,89,87,Pennsylvania,Northeast,Middle Atlantic
390139,BRYN MAWR HOSPITAL,BRYN MAWR,PA,1496,26,2023,93,91,85,79,89,83,84,84,91,91,Pennsylvania,Northeast,Middle Atlantic
39013F,WILKES BARRE VA MEDICAL CENTER,WILKES-BARRE,PA,447,36,2023,92,91,88,79,89,83,90,84,90,90,Pennsylvania,Northeast,Middle Atlantic
390142,ALBERT EINSTEIN MEDICAL CENTER,PHILADELPHIA,PA,420,9,2023,89,89,79,76,83,78,79,80,84,82,Pennsylvania,Northeast,Middle Atlantic
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,GREENSBURG,PA,485,29,2023,90,90,81,70,88,78,81,78,84,82,Pennsylvania,Northeast,Middle Atlantic
390146,WARREN GENERAL HOSPITAL,WARREN,PA,318,23,2023,88,85,79,67,83,76,85,73,81,76,Pennsylvania,Northeast,Middle Atlantic
390147,PENN HIGHLANDS MON VALLEY,MONONGAHELA,PA,343,26,2023,88,88,77,71,85,78,81,78,80,77,Pennsylvania,Northeast,Middle Atlantic
390150,WASHINGTON HEALTH SYSTEM GREENE,WAYNESBURG,PA,97,27,2023,92,92,86,82,91,83,88,88,87,84,Pennsylvania,Northeast,Middle Atlantic
390151,WELLSPAN CHAMBERSBURG HOSPITAL,CHAMBERSBURG,PA,1019,24,2023,92,89,84,76,87,80,84,82,87,84,Pennsylvania,Northeast,Middle Atlantic
390153,PAOLI HOSPITAL,PAOLI,PA,1917,26,2023,92,91,85,76,88,82,86,78,90,91,Pennsylvania,Northeast,Middle Atlantic
390156,MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,DARBY,PA,474,11,2023,88,89,73,72,83,77,79,79,82,80,Pennsylvania,Northeast,Middle Atlantic
390157,HERITAGE VALLEY KENNEDY,MCKEES ROCKS,PA,250,24,2023,86,86,80,72,85,78,77,79,81,78,Pennsylvania,Northeast,Middle Atlantic
390160,CANONSBURG GENERAL HOSPITAL,CANONSBURG,PA,235,26,2023,92,91,86,78,87,81,85,78,88,88,Pennsylvania,Northeast,Middle Atlantic
390162,ST LUKE'S HOSPITAL - EASTON CAMPUS,EASTON,PA,239,25,2023,93,92,85,76,84,82,85,85,89,86,Pennsylvania,Northeast,Middle Atlantic
390163,ACMH HOSPITAL,KITTANNING,PA,338,23,2023,87,88,83,73,87,78,77,74,81,79,Pennsylvania,Northeast,Middle Atlantic
390164,UPMC PRESBYTERIAN SHADYSIDE,PITTSBURGH,PA,3809,27,2023,93,91,82,77,90,83,86,78,90,90,Pennsylvania,Northeast,Middle Atlantic
390168,BUTLER MEMORIAL HOSPITAL,BUTLER,PA,656,35,2023,92,90,85,77,86,81,85,77,88,88,Pennsylvania,Northeast,Middle Atlantic
390173,INDIANA REGIONAL MEDICAL CENTER,INDIANA,PA,518,31,2023,90,90,81,71,90,79,89,77,85,83,Pennsylvania,Northeast,Middle Atlantic
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,PHILADELPHIA,PA,2104,17,2023,92,91,85,76,87,81,80,77,88,88,Pennsylvania,Northeast,Middle Atlantic
390178,UPMC HORIZON,GREENVILLE,PA,394,24,2023,90,89,81,74,89,81,86,83,85,84,Pennsylvania,Northeast,Middle Atlantic
390179,CHESTER COUNTY HOSPITAL,WEST CHESTER,PA,517,27,2023,93,91,87,80,90,83,88,85,92,93,Pennsylvania,Northeast,Middle Atlantic
390180,CROZER CHESTER MEDICAL CENTER,UPLAND,PA,497,16,2023,87,87,78,69,87,77,82,74,81,78,Pennsylvania,Northeast,Middle Atlantic
390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,COALDALE,PA,381,24,2023,92,94,85,81,89,82,91,81,90,89,Pennsylvania,Northeast,Middle Atlantic
390184,PENN HIGHLANDS CONNELLSVILLE,CONNELLSVILLE,PA,54,23,2023,89,89,84,73,80,79,79,81,81,75,Pennsylvania,Northeast,Middle Atlantic
390185,LEHIGH VALLEY HOSPITAL - HAZLETON,HAZLETON,PA,432,21,2023,90,90,83,75,84,78,87,77,82,78,Pennsylvania,Northeast,Middle Atlantic
390195,MAIN LINE HOSPITAL LANKENAU,WYNNEWOOD,PA,1639,21,2023,92,91,82,75,86,81,84,82,90,90,Pennsylvania,Northeast,Middle Atlantic
390198,MILLCREEK COMMUNITY HOSPITAL,ERIE,PA,81,24,2023,89,91,86,70,82,79,74,79,84,82,Pennsylvania,Northeast,Middle Atlantic
390199,PUNXSUTAWNEY AREA HOSPITAL,PUNXSUTAWNEY,PA,298,37,2023,94,93,89,80,94,83,87,81,91,89,Pennsylvania,Northeast,Middle Atlantic
390201,LEHIGH VALLEY HOSPITAL - POCONO,EAST STROUDSBURG,PA,474,20,2023,89,89,80,74,86,79,86,80,85,85,Pennsylvania,Northeast,Middle Atlantic
390203,DOYLESTOWN HOSPITAL,DOYLESTOWN,PA,1025,31,2023,92,91,85,76,88,83,85,79,91,93,Pennsylvania,Northeast,Middle Atlantic
390204,NAZARETH HOSPITAL,PHILADELPHIA,PA,429,13,2023,87,86,79,69,82,76,72,75,79,77,Pennsylvania,Northeast,Middle Atlantic
390211,SHARON REGIONAL HEALTH SYSTEM,SHARON,PA,440,26,2023,85,86,72,65,82,74,76,69,74,71,Pennsylvania,Northeast,Middle Atlantic
390217,EXCELA HEALTH - FRICK HOSPITAL,MOUNT PLEASANT,PA,361,28,2023,92,91,84,75,91,80,86,79,87,84,Pennsylvania,Northeast,Middle Atlantic
390219,EXCELA HEALTH LATROBE HOSPITAL,LATROBE,PA,526,32,2023,91,92,84,74,87,81,76,77,86,84,Pennsylvania,Northeast,Middle Atlantic
390222,RIDDLE MEMORIAL HOSPITAL,MEDIA,PA,995,26,2023,91,90,83,75,87,81,81,69,85,85,Pennsylvania,Northeast,Middle Atlantic
390223,PENN PRESBYTERIAN MEDICAL CENTER,PHILADELPHIA,PA,341,20,2023,92,92,83,77,88,82,85,82,88,89,Pennsylvania,Northeast,Middle Atlantic
390225,WELLSPAN EPHRATA COMMUNITY HOSPITAL,EPHRATA,PA,700,29,2023,91,90,84,71,89,80,82,73,87,85,Pennsylvania,Northeast,Middle Atlantic
390226,PENNSYLVANIA HOSPITAL,PHILADELPHIA,PA,340,18,2023,90,90,78,74,85,82,87,82,86,86,Pennsylvania,Northeast,Middle Atlantic
390228,ST CLAIR HOSPITAL,PITTSBURGH,PA,555,37,2023,91,91,84,76,85,80,83,73,88,89,Pennsylvania,Northeast,Middle Atlantic
390231,ABINGTON MEMORIAL HOSPITAL,ABINGTON,PA,937,22,2023,90,88,81,72,81,78,74,71,84,83,Pennsylvania,Northeast,Middle Atlantic
390233,UPMC HANOVER,HANOVER,PA,402,31,2023,93,91,85,79,88,80,91,82,87,85,Pennsylvania,Northeast,Middle Atlantic
390237,REGIONAL HOSPITAL OF SCRANTON,SCRANTON,PA,1653,32,2023,91,89,80,72,87,78,80,77,84,83,Pennsylvania,Northeast,Middle Atlantic
390256,MILTON S HERSHEY MEDICAL CENTER,HERSHEY,PA,4609,26,2023,92,91,85,76,90,83,83,77,90,90,Pennsylvania,Northeast,Middle Atlantic
390258,ST MARY MEDICAL CENTER,LANGHORNE,PA,1134,25,2023,89,88,81,72,84,79,78,74,83,81,Pennsylvania,Northeast,Middle Atlantic
390265,JEFFERSON HOSPITAL,JEFFERSON HILLS,PA,366,28,2023,91,90,85,75,86,81,85,79,88,87,Pennsylvania,Northeast,Middle Atlantic
390266,GROVE CITY MEDICAL CENTER,GROVE CITY,PA,182,30,2023,92,89,87,73,85,79,94,80,88,86,Pennsylvania,Northeast,Middle Atlantic
390267,FORBES HOSPITAL,MONROEVILLE,PA,363,28,2023,91,89,83,72,86,80,85,76,86,86,Pennsylvania,Northeast,Middle Atlantic
390268,MOUNT NITTANY MEDICAL CENTER,STATE COLLEGE,PA,388,29,2023,91,90,84,76,88,82,87,78,87,86,Pennsylvania,Northeast,Middle Atlantic
390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,WILKES BARRE,PA,1726,22,2023,89,90,79,71,83,78,81,74,84,84,Pennsylvania,Northeast,Middle Atlantic
390304,ROXBOROUGH MEMORIAL HOSPITAL,PHILADELPHIA,PA,444,26,2023,88,86,85,71,81,76,84,76,84,78,Pennsylvania,Northeast,Middle Atlantic
390307,EDGEWOOD SURGICAL HOSPITAL,TRANSFER,PA,91,45,2023,96,95,94,84,91,89,95,92,92,94,Pennsylvania,Northeast,Middle Atlantic
390316,SURGICAL INSTITUTE OF READING,WYOMISSING,PA,146,59,2023,96,94,94,88,91,87,85,83,94,95,Pennsylvania,Northeast,Middle Atlantic
390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL,BENSALEM,PA,388,52,2023,97,94,96,86,92,87,94,92,96,96,Pennsylvania,Northeast,Middle Atlantic
390323,ADVANCED SURGICAL HOSPITAL,WASHINGTON,PA,212,74,2023,99,96,98,88,96,89,94,92,97,97,Pennsylvania,Northeast,Middle Atlantic
390324,PHYSICIANS CARE SURGICAL HOSPITAL,ROYERSFORD,PA,498,58,2023,97,95,96,87,91,86,94,94,96,96,Pennsylvania,Northeast,Middle Atlantic
390325,OSS ORTHOPAEDIC HOSPITAL,YORK,PA,360,60,2023,97,96,93,89,94,90,94,93,96,96,Pennsylvania,Northeast,Middle Atlantic
390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,EASTON,PA,751,22,2023,93,93,80,77,87,83,89,83,91,92,Pennsylvania,Northeast,Middle Atlantic
390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,YORK,PA,95,51,2023,97,91,94,80,95,87,91,87,93,97,Pennsylvania,Northeast,Middle Atlantic
390328,UPMC EAST,MONROEVILLE,PA,715,30,2023,91,89,81,74,86,79,87,81,87,87,Pennsylvania,Northeast,Middle Atlantic
390329,EINSTEIN MEDICAL CENTER MONTGOMERY,EAST NORRITON,PA,610,20,2023,91,88,81,72,86,79,87,84,85,84,Pennsylvania,Northeast,Middle Atlantic
390330,ST LUKE'S HOSPITAL - MONROE CAMPUS,STROUDSBURG,PA,584,23,2023,91,91,80,74,86,82,86,81,89,90,Pennsylvania,Northeast,Middle Atlantic
390331,WILLS EYE HOSPITAL,PHILADELPHIA,PA,82,38,2023,95,94,90,86,87,85,85,92,92,99,Pennsylvania,Northeast,Middle Atlantic
390332,GEISINGER ST. LUKE'S  HOSPITAL,ORWIGSBURG,PA,734,33,2023,95,95,88,79,90,84,95,86,94,95,Pennsylvania,Northeast,Middle Atlantic
390333,"AHN EMERUS WESTMORELAND, LLC",GREENSBURG,PA,180,33,2023,97,94,95,85,84,83,88,93,92,91,Pennsylvania,Northeast,Middle Atlantic
390334,AHN WEXFORD HOSPITAL,WEXFORD,PA,1014,30,2023,94,92,87,79,88,84,93,89,94,94,Pennsylvania,Northeast,Middle Atlantic
390335,ST LUKE'S HOSPITAL - CARBON CAMPUS,LEHIGHTON,PA,660,32,2023,94,93,87,82,91,84,94,84,91,91,Pennsylvania,Northeast,Middle Atlantic
390336,PENN STATE HEALTH HAMPDEN MEDICAL CENTER,ENOLA,PA,551,23,2023,93,88,83,72,88,82,86,85,90,91,Pennsylvania,Northeast,Middle Atlantic
390337,GEISINGER MEDICAL CENTER MUNCY,MUNCY,PA,260,30,2023,94,92,90,78,90,84,92,85,92,92,Pennsylvania,Northeast,Middle Atlantic
391300,GEISINGER JERSEY SHORE HOSPITAL,JERSEY SHORE,PA,210,26,2023,95,93,91,81,93,84,95,83,93,94,Pennsylvania,Northeast,Middle Atlantic
391301,UPMC MUNCY,MUNCY,PA,124,39,2023,94,91,88,78,90,84,95,85,92,90,Pennsylvania,Northeast,Middle Atlantic
391303,FULTON COUNTY MEDICAL CENTER,MCCONNELLSBURG,PA,95,33,2023,92,92,89,80,89,84,92,82,88,87,Pennsylvania,Northeast,Middle Atlantic
391305,TROY COMMUNITY HOSPITAL,TROY,PA,136,29,2023,93,90,85,75,88,84,88,82,92,91,Pennsylvania,Northeast,Middle Atlantic
391306,ENDLESS MOUNTAINS HEALTH SYSTEMS,MONTROSE,PA,98,34,2023,94,91,92,82,92,82,92,82,89,91,Pennsylvania,Northeast,Middle Atlantic
391309,BARNES-KASSON COUNTY HOSPITAL,SUSQUEHANNA,PA,78,42,2023,88,91,84,76,70,79,82,80,86,83,Pennsylvania,Northeast,Middle Atlantic
391312,PENN HIGHLANDS BROOKVILLE,BROOKVILLE,PA,52,34,2023,96,88,90,88,90,87,85,78,88,88,Pennsylvania,Northeast,Middle Atlantic
391313,UPMC COLE,COUDERSPORT,PA,256,31,2023,94,93,90,82,92,83,91,85,89,90,Pennsylvania,Northeast,Middle Atlantic
391314,TITUSVILLE AREA HOSPITAL,TITUSVILLE,PA,88,24,2023,94,93,92,77,90,82,94,84,90,91,Pennsylvania,Northeast,Middle Atlantic
391315,PENN HIGHLANDS ELK,SAINT MARYS,PA,174,33,2023,94,92,89,78,93,83,91,85,90,88,Pennsylvania,Northeast,Middle Atlantic
391316,UPMC WELLSBORO,WELLSBORO,PA,347,30,2023,93,93,89,80,87,83,96,82,90,87,Pennsylvania,Northeast,Middle Atlantic
391317,CONEMAUGH MINERS MEDICAL CENTER,HASTINGS,PA,98,36,2023,96,96,91,80,89,84,94,86,92,90,Pennsylvania,Northeast,Middle Atlantic
400006,DOCTOR'S CENTER DE SAN JUAN,FERNANDEZ JUNCOS,PR,390,37,2023,86,88,77,63,68,76,87,80,82,82,Puerto Rico,U.S. Territories,U.S. Territories
400022,HOSPITAL DAMAS INC,PONCE,PR,326,16,2023,88,91,78,66,65,79,86,82,83,83,Puerto Rico,U.S. Territories,U.S. Territories
400032,BAYAMON MEDICAL CENTER,BAYAMON,PR,445,12,2023,79,85,67,53,66,75,77,82,73,73,Puerto Rico,U.S. Territories,U.S. Territories
40003F,SAN JUAN VA MEDICAL CENTER,SAN JUAN,PR,454,28,2023,90,92,83,72,83,83,90,79,87,89,Puerto Rico,U.S. Territories,U.S. Territories
400102,DOCTORS' CENTER BAYAMON,BAYAMON,PR,375,31,2023,78,81,70,58,61,70,79,76,74,69,Puerto Rico,U.S. Territories,U.S. Territories
400103,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,MAYAGUEZ,PR,454,15,2023,80,85,65,58,73,76,79,77,75,74,Puerto Rico,U.S. Territories,U.S. Territories
400109,HIMA SAN PABLO BAYAMON,BAYAMON,PR,603,41,2023,83,86,74,60,61,70,80,78,73,70,Puerto Rico,U.S. Territories,U.S. Territories
400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,MANATI,PR,427,14,2023,87,89,74,65,76,82,88,84,84,85,Puerto Rico,U.S. Territories,U.S. Territories
400118,"DOCTORS' CENTER HOSPITAL, INC",MANATI,PR,364,36,2023,86,87,76,62,72,75,89,82,83,82,Puerto Rico,U.S. Territories,U.S. Territories
400120,HIMA SAN PABLO-CAGUAS,CAGUAS,PR,616,39,2023,83,84,76,60,64,71,82,79,74,70,Puerto Rico,U.S. Territories,U.S. Territories
400132,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,CAROLINA,PR,375,34,2023,85,86,76,66,72,75,90,84,81,79,Puerto Rico,U.S. Territories,U.S. Territories
410004,ROGER WILLIAMS MEDICAL CENTER,PROVIDENCE,RI,531,19,2023,88,90,78,69,87,79,87,77,83,81,Rhode Island,Northeast,New England
410005,OUR LADY OF FATIMA HOSPITAL,NORTH PROVIDENCE,RI,596,26,2023,91,90,83,74,90,81,88,81,87,84,Rhode Island,Northeast,New England
410006,NEWPORT HOSPITAL,NEWPORT,RI,437,23,2023,94,92,86,78,89,83,89,84,90,89,Rhode Island,Northeast,New England
410007,RHODE ISLAND HOSPITAL,PROVIDENCE,RI,662,23,2023,90,90,82,73,87,81,85,76,86,85,Rhode Island,Northeast,New England
410008,SOUTH COUNTY HOSPITAL INC,WAKEFIELD,RI,1232,31,2023,93,93,86,79,93,83,87,85,92,93,Rhode Island,Northeast,New England
410009,KENT COUNTY MEMORIAL HOSPITAL,WARWICK,RI,1119,25,2023,91,91,85,74,88,79,84,79,86,85,Rhode Island,Northeast,New England
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,PROVIDENCE,RI,460,13,2023,91,90,83,76,85,80,92,79,87,88,Rhode Island,Northeast,New England
410011,LANDMARK MEDICAL CENTER,WOONSOCKET,RI,422,35,2023,87,86,78,71,82,75,85,68,81,79,Rhode Island,Northeast,New England
410012,THE MIRIAM HOSPITAL,PROVIDENCE,RI,474,27,2023,93,92,81,78,88,82,84,74,88,90,Rhode Island,Northeast,New England
410013,WESTERLY HOSPITAL,WESTERLY,RI,531,28,2023,93,93,86,78,87,82,92,83,89,90,Rhode Island,Northeast,New England
41005F,PROVIDENCE VA MEDICAL CENTER,PROVIDENCE,RI,444,41,2023,94,92,89,83,87,83,91,81,91,91,Rhode Island,Northeast,New England
420002,PIEDMONT MEDICAL CENTER,ROCK HILL,SC,1060,17,2023,85,86,76,67,80,73,69,76,76,71,South Carolina,South,South Atlantic
420004,MUSC MEDICAL CENTER,CHARLESTON,SC,857,19,2023,90,90,80,74,84,81,76,82,87,88,South Carolina,South,South Atlantic
420005,MCLEOD MEDICAL CENTER - DILLON,DILLON,SC,188,13,2023,91,95,83,82,86,83,88,87,89,87,South Carolina,South,South Atlantic
420007,SPARTANBURG MEDICAL CENTER,SPARTANBURG,SC,818,19,2023,93,92,85,79,88,84,82,85,89,89,South Carolina,South,South Atlantic
